Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,year
2669,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,No,Next Day Air,No,No,9,PayPal,Quarterly,2025
306,60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually,2025
1562,50,Male,Scarf,Accessories,38,Mississippi,M,Indigo,Summer,3.8,No,Standard,Yes,Yes,2,Bank Transfer,Quarterly,2025
2692,43,Female,Pants,Clothing,25,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,No,48,Cash,Monthly,2025
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly,2025
1338,37,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly,2025
3077,66,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly,2025
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly,2025
1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,Standard,No,No,19,Debit Card,Monthly,2025
431,24,Male,Shirt,Clothing,40,Texas,M,Brown,Summer,3.5,Yes,Store Pickup,Yes,Yes,40,Debit Card,Annually,2025
2749,24,Female,Jacket,Outerwear,98,Virginia,L,Turquoise,Spring,3.0,No,Free Shipping,No,No,16,Venmo,Annually,2025
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months,2025
3897,52,Female,Backpack,Accessories,49,Iowa,L,White,Spring,4.5,No,Store Pickup,No,No,41,Bank Transfer,Bi-Weekly,2025
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,2025
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,2025
2569,52,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly,2025
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,2025
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,2025
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly,2025
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly,2025
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly,2025
2878,32,Female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,No,Standard,No,No,34,Venmo,Monthly,2025
2773,18,Female,Backpack,Accessories,94,Pennsylvania,L,Blue,Spring,3.5,No,Store Pickup,No,No,10,Bank Transfer,Every 3 Months,2025
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40,Bank Transfer,Bi-Weekly,2025
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,2025
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,2025
2792,43,Female,Gloves,Accessories,60,Iowa,M,Yellow,Fall,2.8,No,Express,No,No,14,Venmo,Fortnightly,2025
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly,2025
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually,2025
1080,18,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly,2025
1250,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly,2025
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,2025
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,34,Cash,Annually,2025
1912,65,Male,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,No,Express,No,No,32,Debit Card,Bi-Weekly,2025
286,29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly,2025
1636,68,Male,Sunglasses,Accessories,24,North Carolina,L,Violet,Summer,3.2,No,Standard,Yes,Yes,40,Cash,Annually,2025
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,No,28,Debit Card,Quarterly,2025
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly,2025
39,29,Male,Dress,Clothing,37,Florida,M,Red,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,44,Venmo,Every 3 Months,2025
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually,2025
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly,2025
534,57,Male,Sandals,Footwear,60,North Carolina,L,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,17,Debit Card,Weekly,2025
3006,18,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly,2025
444,22,Male,Sunglasses,Accessories,67,Hawaii,M,Magenta,Summer,3.6,Yes,Free Shipping,Yes,Yes,24,PayPal,Annually,2025
1433,34,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly,2025
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,2025
1372,40,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly,2025
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,2025
3797,40,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly,2025
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,2025
3871,61,Female,Sandals,Footwear,46,Ohio,L,Lavender,Fall,3.2,No,Next Day Air,No,No,19,Cash,Every 3 Months,2025
1439,58,Male,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly,2025
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly,2025
1273,35,Male,Sandals,Footwear,80,Wisconsin,M,Orange,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Monthly,2025
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,2025
340,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,2025
3879,60,Female,Hat,Accessories,42,South Carolina,M,Pink,Summer,3.4,No,2-Day Shipping,No,No,24,Credit Card,Annually,2025
743,64,Male,Pants,Clothing,39,Nevada,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21,Debit Card,Quarterly,2025
2652,51,Male,Sneakers,Footwear,43,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,No,27,PayPal,Quarterly,2025
671,63,Male,Sweater,Clothing,41,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,Yes,37,Cash,Bi-Weekly,2025
2773,18,Female,Backpack,Accessories,94,Pennsylvania,L,Blue,Spring,3.5,No,Store Pickup,No,No,10,Bank Transfer,Every 3 Months,2025
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,2025
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly,2025
1615,30,Male,T-shirt,Clothing,41,Kansas,S,Gray,Summer,3.4,No,Free Shipping,Yes,Yes,22,Cash,Bi-Weekly,2025
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly,2025
1894,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,No,10,PayPal,Fortnightly,2025
782,30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,Yes,Yes,12,Credit Card,Fortnightly,2025
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly,2025
350,37,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly,2025
1926,59,Male,Sneakers,Footwear,32,Utah,L,Black,Winter,2.9,No,Express,No,No,44,Credit Card,Fortnightly,2025
1357,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually,2025
682,30,Male,Shirt,Clothing,59,Louisiana,XL,Purple,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Every 3 Months,2025
1541,28,Male,Shorts,Clothing,95,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,Yes,14,Bank Transfer,Monthly,2025
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,2025
1093,68,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly,2025
729,29,Male,Jeans,Clothing,78,Nebraska,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,12,PayPal,Every 3 Months,2025
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,Express,No,No,49,Bank Transfer,Quarterly,2025
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,No,46,Venmo,Weekly,2025
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually,2025
1510,20,Male,Dress,Clothing,54,New Hampshire,XL,White,Summer,4.6,No,Free Shipping,Yes,Yes,44,Debit Card,Annually,2025
1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly,2025
1243,56,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,2025
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,2025
1111,28,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Cash,Bi-Weekly,2025
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,2025
1641,65,Male,Scarf,Accessories,51,Tennessee,S,Magenta,Spring,4.0,No,2-Day Shipping,Yes,Yes,13,PayPal,Weekly,2025
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly,2025
384,50,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,2.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,2025
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,2025
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45,Cash,Quarterly,2025
536,56,Male,T-shirt,Clothing,45,West Virginia,L,Maroon,Spring,3.2,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Weekly,2025
659,62,Male,Backpack,Accessories,37,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Venmo,Weekly,2025
2637,41,Male,Jacket,Outerwear,40,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,No,6,Venmo,Annually,2025
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly,2025
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,2025
1438,69,Male,Boots,Footwear,97,Montana,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually,2025
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly,2025
2000,39,Male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26,Debit Card,Monthly,2025
506,61,Male,T-shirt,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,Yes,9,Cash,Bi-Weekly,2025
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,2025
795,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,2025
1928,40,Male,Pants,Clothing,29,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8,Cash,Every 3 Months,2025
298,48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly,2025
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly,2025
1959,39,Male,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly,2025
392,37,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,Yes,25,Cash,Fortnightly,2025
2733,21,Female,Socks,Clothing,75,Delaware,L,Orange,Winter,4.2,No,Store Pickup,No,No,27,Debit Card,Every 3 Months,2025
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,2025
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,2025
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly,2025
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,2025
1360,27,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly,2025
3023,58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23,PayPal,Weekly,2025
706,25,Male,Pants,Clothing,90,Arkansas,XL,Indigo,Summer,4.5,Yes,Free Shipping,Yes,Yes,49,Cash,Quarterly,2025
722,43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,Yes,41,Debit Card,Every 3 Months,2025
2665,22,Female,Jewelry,Accessories,84,Illinois,L,Silver,Winter,3.2,No,Store Pickup,No,No,37,PayPal,Weekly,2025
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,2025
393,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,Yes,38,Credit Card,Annually,2025
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly,2025
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly,2025
92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,2025
1889,62,Male,Hoodie,Clothing,89,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48,Credit Card,Weekly,2025
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly,2025
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly,2025
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,2025
2656,26,Female,Sunglasses,Accessories,83,Wyoming,M,Gray,Summer,3.4,No,Standard,No,No,2,Credit Card,Fortnightly,2025
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually,2025
762,57,Male,Jewelry,Accessories,91,Nevada,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26,Bank Transfer,Weekly,2025
1411,61,Male,Hat,Accessories,93,Tennessee,M,Purple,Summer,4.0,No,Store Pickup,Yes,Yes,18,Debit Card,Annually,2025
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually,2025
1611,20,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,Yes,1,PayPal,Annually,2025
1248,65,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,3.5,No,Express,Yes,Yes,18,Venmo,Bi-Weekly,2025
2558,70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly,2025
3087,47,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months,2025
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually,2025
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly,2025
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,2025
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,2025
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,No,42,PayPal,Every 3 Months,2025
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually,2025
1575,18,Male,Skirt,Clothing,25,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,Yes,32,PayPal,Bi-Weekly,2025
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,2025
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly,2025
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly,2025
3876,63,Female,Hat,Accessories,51,New Hampshire,M,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually,2025
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly,2025
1170,25,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually,2025
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly,2025
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47,PayPal,Monthly,2025
1328,52,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly,2025
3004,51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Every 3 Months,2025
2825,39,Female,Hat,Accessories,90,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,No,49,Debit Card,Quarterly,2025
1704,39,Male,Backpack,Accessories,22,California,M,Black,Spring,4.0,No,Next Day Air,No,No,12,Bank Transfer,Annually,2025
692,60,Male,Backpack,Accessories,21,Massachusetts,L,Silver,Summer,2.9,Yes,Standard,Yes,Yes,37,PayPal,Bi-Weekly,2025
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4.0,No,Store Pickup,No,No,16,Cash,Bi-Weekly,2025
71,22,Male,Belt,Accessories,29,Alabama,M,Magenta,Fall,4.2,Yes,Express,Yes,Yes,32,Debit Card,Every 3 Months,2025
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,No,26,Venmo,Bi-Weekly,2025
1473,39,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly,2025
358,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly,2025
2925,47,Female,Shirt,Clothing,64,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,No,37,Debit Card,Every 3 Months,2025
681,58,Male,Sneakers,Footwear,25,Tennessee,M,Magenta,Spring,4.2,Yes,Express,Yes,Yes,3,PayPal,Annually,2025
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,2025
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,No,41,PayPal,Every 3 Months,2025
1570,20,Male,Skirt,Clothing,63,Hawaii,M,Orange,Summer,2.9,No,Standard,Yes,Yes,29,Debit Card,Weekly,2025
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Monthly,2025
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly,2025
1469,42,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly,2025
2879,63,Female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13,Bank Transfer,Annually,2025
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,45,Cash,Bi-Weekly,2025
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually,2025
77,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Free Shipping,Yes,Yes,32,Venmo,Monthly,2025
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Bi-Weekly,2025
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Store Pickup,Yes,Yes,6,Debit Card,Bi-Weekly,2025
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Store Pickup,No,No,25,PayPal,Fortnightly,2025
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly,2025
587,45,Male,Hoodie,Clothing,20,Wisconsin,S,Blue,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,9,Venmo,Annually,2025
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly,2025
3887,37,Female,Jewelry,Accessories,92,Iowa,S,Brown,Summer,3.9,No,Express,No,No,40,Debit Card,Quarterly,2025
320,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months,2025
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,2025
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34,Cash,Every 3 Months,2025
690,19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,35,Credit Card,Every 3 Months,2025
2756,59,Female,Belt,Accessories,97,Nevada,M,Indigo,Winter,3.3,No,Store Pickup,No,No,18,Credit Card,Annually,2025
2639,22,Male,Shirt,Clothing,34,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,35,Credit Card,Annually,2025
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly,2025
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,No,Express,No,No,31,PayPal,Monthly,2025
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,2025
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,2025
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,48,Bank Transfer,Weekly,2025
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually,2025
1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,2025
3040,59,Female,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,No,Next Day Air,No,No,31,PayPal,Bi-Weekly,2025
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,20,Cash,Every 3 Months,2025
3074,58,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly,2025
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly,2025
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,2025
