order_item_id,order_id,product_id,quantity,unit_price,discount
5589,3398,147,1,462.52,0.0
5590,3398,24,2,496.62,0.0
5591,3399,45,1,1559.3,0.05
5592,3400,61,1,188.28,0.2
5593,3401,89,2,157.12,0.0
5594,3402,135,2,635.25,0.0
5595,3403,173,1,47.43,0.0
5596,3404,71,1,564.0,0.0
5597,3405,6,1,580.13,0.0
5598,3405,44,1,633.94,0.0
5599,3406,21,1,543.57,0.0
5600,3407,171,2,41.81,0.0
5601,3408,41,3,970.93,0.0
5602,3409,78,3,274.78,0.0
5603,3409,15,1,1175.14,0.0
5604,3410,36,1,1805.42,0.0
5605,3411,20,1,1259.83,0.0
5606,3411,128,2,367.46,0.05
5607,3411,38,1,846.62,0.0
5608,3412,9,1,893.38,0.0
5609,3412,100,1,92.31,0.0
5610,3413,9,1,893.38,0.2
5611,3414,95,1,53.11,0.0
5612,3415,26,1,597.08,0.0
5613,3416,36,1,1805.42,0.1
5614,3416,24,1,496.62,0.0
5615,3416,145,1,182.4,0.05
5616,3417,127,1,389.57,0.0
5617,3418,124,1,394.12,0.0
5618,3418,170,1,27.31,0.2
5619,3419,13,2,861.38,0.1
5620,3420,93,1,340.41,0.0
5621,3421,98,2,218.62,0.0
5622,3422,159,1,11.9,0.0
5623,3423,21,1,543.57,0.1
5624,3424,167,1,60.83,0.0
5625,3425,95,1,53.11,0.0
5626,3426,28,1,784.32,0.0
5627,3427,164,1,30.98,0.0
5628,3427,90,1,92.0,0.2
5629,3427,173,1,47.43,0.0
5630,3427,174,1,64.3,0.0
5631,3428,155,1,28.84,0.0
5632,3429,14,1,281.59,0.0
5633,3429,10,1,496.76,0.0
5634,3429,49,1,2052.49,0.15
5635,3429,87,2,255.5,0.0
5636,3430,115,1,215.42,0.0
5637,3430,28,2,784.32,0.0
5638,3430,55,1,458.59,0.0
5639,3430,31,1,1861.84,0.0
5640,3431,43,1,1099.47,0.0
5641,3431,120,2,444.02,0.0
5642,3432,56,1,580.05,0.0
5643,3433,105,2,432.62,0.0
5644,3433,166,1,58.4,0.15
5645,3434,92,1,113.95,0.0
5646,3435,97,1,274.08,0.0
5647,3436,157,1,70.72,0.0
5648,3437,70,1,554.43,0.05
5649,3438,58,1,407.29,0.0
5650,3439,15,1,1175.14,0.0
5651,3439,31,1,1861.84,0.0
5652,3439,131,1,602.2,0.15
5653,3439,46,1,1831.34,0.05
5654,3440,93,1,340.41,0.0
5655,3441,161,1,31.02,0.0
5656,3442,137,1,641.9,0.0
5657,3443,28,1,784.32,0.0
5658,3444,133,1,588.67,0.0
5659,3444,119,1,264.87,0.0
5660,3445,128,3,367.46,0.0
5661,3446,87,1,255.5,0.05
5662,3447,166,1,58.4,0.0
5663,3448,133,1,588.67,0.1
5664,3448,140,1,424.81,0.0
5665,3449,67,1,755.51,0.0
5666,3449,96,1,285.92,0.05
5667,3450,145,1,182.4,0.0
5668,3450,46,1,1831.34,0.0
5669,3450,99,2,73.05,0.0
5670,3450,12,2,899.67,0.0
5671,3451,23,2,282.23,0.1
5672,3452,58,2,407.29,0.0
5673,3452,105,1,432.62,0.05
5674,3453,8,2,410.45,0.05
5675,3454,9,2,893.38,0.0
5676,3455,89,2,157.12,0.0
5677,3455,4,2,560.23,0.0
5678,3456,146,2,78.96,0.0
5679,3457,47,1,2343.1,0.0
5680,3457,138,2,569.79,0.05
5681,3458,42,1,926.35,0.0
5682,3459,144,1,623.37,0.0
5683,3460,126,2,635.26,0.0
5684,3461,93,1,340.41,0.0
5685,3462,22,1,1492.69,0.0
5686,3462,143,1,624.59,0.1
5687,3463,33,3,1625.77,0.0
5688,3464,22,1,1492.69,0.05
5689,3465,4,1,560.23,0.2
5690,3466,105,1,432.62,0.05
5691,3467,16,1,1438.96,0.0
5692,3468,7,3,1203.99,0.0
5693,3469,3,1,744.38,0.1
5694,3470,145,2,182.4,0.05
5695,3471,39,1,730.27,0.0
5696,3471,110,1,301.79,0.2
5697,3472,30,1,2294.13,0.1
5698,3473,38,2,846.62,0.05
5699,3474,38,1,846.62,0.0
5700,3475,40,2,1027.7,0.0
5701,3475,69,1,502.41,0.0
5702,3476,12,1,899.67,0.0
5703,3477,102,1,49.71,0.0
5704,3478,22,1,1492.69,0.05
5705,3478,158,1,28.13,0.0
5706,3479,160,1,54.58,0.0
5707,3480,99,2,73.05,0.1
5708,3480,23,1,282.23,0.1
5709,3480,153,1,58.82,0.0
5710,3481,94,1,206.74,0.05
5711,3481,161,1,31.02,0.05
5712,3481,39,1,730.27,0.0
5713,3482,48,2,775.66,0.0
5714,3483,87,3,255.5,0.1
5715,3484,3,2,744.38,0.1
5716,3485,34,2,542.89,0.0
5717,3485,54,1,913.58,0.0
5718,3486,162,2,67.56,0.0
5719,3486,10,1,496.76,0.0
5720,3487,30,1,2294.13,0.1
5721,3488,20,1,1259.83,0.05
5722,3488,144,1,623.37,0.15
5723,3489,36,1,1805.42,0.0
5724,3489,37,1,2349.94,0.05
5725,3490,29,1,2154.66,0.0
5726,3491,44,3,633.94,0.1
5727,3491,166,1,58.4,0.1
5728,3492,96,1,285.92,0.05
5729,3492,70,1,554.43,0.0
5730,3493,135,2,635.25,0.0
5731,3493,2,1,240.32,0.0
5732,3493,160,1,54.58,0.05
5733,3494,28,1,784.32,0.0
5734,3495,45,1,1559.3,0.0
5735,3496,120,1,444.02,0.0
5736,3496,62,1,759.59,0.1
5737,3496,43,1,1099.47,0.0
5738,3497,53,2,656.09,0.0
5739,3497,97,2,274.08,0.05
5740,3498,6,1,580.13,0.0
5741,3498,15,1,1175.14,0.05
5742,3498,47,1,2343.1,0.0
5743,3499,30,1,2294.13,0.05
5744,3500,32,1,856.17,0.1
5745,3500,10,1,496.76,0.05
5746,3501,156,1,38.57,0.0
5747,3502,117,1,331.2,0.0
5748,3502,160,3,54.58,0.0
5749,3503,130,2,690.85,0.0
5750,3504,94,2,206.74,0.0
5751,3505,1,2,231.51,0.05
5752,3506,24,3,496.62,0.0
5753,3507,110,1,301.79,0.1
5754,3507,25,1,900.0,0.15
5755,3508,75,1,548.76,0.05
5756,3509,170,1,27.31,0.1
5757,3510,90,1,92.0,0.0
5758,3511,25,1,900.0,0.05
5759,3512,37,1,2349.94,0.05
5760,3512,48,1,775.66,0.0
5761,3513,20,1,1259.83,0.0
5762,3514,170,1,27.31,0.0
5763,3515,4,1,560.23,0.0
5764,3515,17,2,1330.67,0.1
5765,3516,33,1,1625.77,0.1
5766,3517,43,1,1099.47,0.0
5767,3518,129,1,632.28,0.0
5768,3518,109,1,214.58,0.0
5769,3518,67,1,755.51,0.0
5770,3519,149,1,559.5,0.0
5771,3520,35,2,482.46,0.0
5772,3521,16,1,1438.96,0.0
5773,3521,15,2,1175.14,0.0
5774,3521,166,2,58.4,0.1
5775,3522,97,1,274.08,0.05
5776,3523,20,1,1259.83,0.0
5777,3523,15,1,1175.14,0.05
5778,3524,2,2,240.32,0.0
5779,3524,24,1,496.62,0.0
5780,3524,166,1,58.4,0.0
5781,3525,149,1,559.5,0.0
5782,3525,148,2,174.44,0.0
5783,3525,109,2,214.58,0.05
5784,3525,143,1,624.59,0.0
5785,3526,74,1,435.88,0.0
5786,3526,105,1,432.62,0.0
5787,3526,154,1,67.7,0.0
5788,3527,166,1,58.4,0.15
5789,3528,9,1,893.38,0.05
5790,3529,84,1,292.46,0.1
5791,3530,97,1,274.08,0.0
5792,3531,6,1,580.13,0.0
5793,3532,103,1,220.54,0.0
5794,3533,154,1,67.7,0.0
5795,3534,19,1,344.43,0.0
5796,3534,38,1,846.62,0.0
5797,3535,168,3,35.65,0.1
5798,3536,112,1,71.21,0.0
5799,3537,9,1,893.38,0.0
5800,3538,136,1,639.35,0.0
5801,3539,16,1,1438.96,0.0
5802,3539,73,1,264.34,0.0
5803,3540,8,1,410.45,0.0
5804,3540,156,1,38.57,0.0
5805,3541,4,3,560.23,0.15
5806,3542,117,1,331.2,0.1
5807,3543,3,1,744.38,0.1
5808,3544,48,1,775.66,0.0
5809,3545,111,1,287.93,0.0
5810,3546,2,1,240.32,0.1
5811,3546,19,1,344.43,0.05
5812,3546,98,1,218.62,0.0
5813,3547,108,1,387.83,0.0
5814,3548,26,1,597.08,0.0
5815,3549,103,1,220.54,0.1
5816,3550,40,1,1027.7,0.0
5817,3550,105,1,432.62,0.0
5818,3551,11,1,475.41,0.0
5819,3551,174,1,64.3,0.0
5820,3552,39,1,730.27,0.0
5821,3552,43,1,1099.47,0.0
5822,3553,36,1,1805.42,0.0
5823,3553,159,1,11.9,0.0
5824,3554,106,1,347.14,0.05
5825,3554,114,1,233.3,0.0
5826,3555,107,1,206.43,0.05
5827,3556,11,1,475.41,0.0
5828,3556,7,1,1203.99,0.1
5829,3556,5,1,983.84,0.0
5830,3556,48,1,775.66,0.0
5831,3557,152,1,38.17,0.05
5832,3558,66,1,862.88,0.05
5833,3558,36,1,1805.42,0.15
5834,3559,10,1,496.76,0.0
5835,3559,55,1,458.59,0.0
5836,3560,171,1,41.81,0.2
5837,3560,77,1,173.17,0.0
5838,3560,72,1,930.61,0.0
5839,3560,30,1,2294.13,0.05
5840,3561,1,2,231.51,0.05
5841,3561,36,1,1805.42,0.0
5842,3562,48,1,775.66,0.0
5843,3563,164,2,30.98,0.0
5844,3564,34,1,542.89,0.0
5845,3564,42,2,926.35,0.05
5846,3565,4,1,560.23,0.0
5847,3565,2,1,240.32,0.0
5848,3565,48,1,775.66,0.0
5849,3566,113,1,24.88,0.0
5850,3567,15,1,1175.14,0.0
5851,3568,1,2,231.51,0.0
5852,3568,37,1,2349.94,0.1
5853,3569,22,1,1492.69,0.0
5854,3570,151,2,6.17,0.0
5855,3570,97,1,274.08,0.05
5856,3571,30,1,2294.13,0.0
5857,3572,62,1,759.59,0.05
5858,3573,174,2,64.3,0.0
5859,3573,103,1,220.54,0.2
5860,3573,136,1,639.35,0.05
5861,3574,91,1,261.69,0.1
5862,3574,108,1,387.83,0.0
5863,3575,141,1,622.59,0.0
5864,3575,110,2,301.79,0.0
5865,3575,38,1,846.62,0.05
5866,3576,46,1,1831.34,0.1
5867,3577,80,2,299.0,0.0
5868,3578,171,2,41.81,0.0
5869,3579,10,2,496.76,0.0
5870,3579,112,2,71.21,0.2
5871,3580,12,1,899.67,0.0
5872,3581,59,1,723.28,0.2
5873,3581,109,1,214.58,0.0
5874,3582,11,1,475.41,0.1
5875,3582,14,1,281.59,0.0
5876,3583,37,1,2349.94,0.2
5877,3583,148,1,174.44,0.0
5878,3584,21,1,543.57,0.0
5879,3585,98,1,218.62,0.0
5880,3586,117,1,331.2,0.0
5881,3586,37,1,2349.94,0.0
5882,3587,7,1,1203.99,0.0
5883,3587,89,1,157.12,0.1
5884,3587,90,2,92.0,0.1
5885,3588,75,1,548.76,0.0
5886,3588,169,1,43.99,0.0
5887,3589,149,1,559.5,0.0
5888,3590,166,1,58.4,0.0
5889,3591,7,2,1203.99,0.1
5890,3592,117,2,331.2,0.1
5891,3593,169,1,43.99,0.15
5892,3594,144,1,623.37,0.0
5893,3595,77,1,173.17,0.0
5894,3595,12,1,899.67,0.0
5895,3595,25,2,900.0,0.05
5896,3596,105,1,432.62,0.0
5897,3596,111,1,287.93,0.1
5898,3596,121,1,434.1,0.1
5899,3597,146,2,78.96,0.0
5900,3598,14,2,281.59,0.15
5901,3598,124,1,394.12,0.0
5902,3598,146,1,78.96,0.0
5903,3598,94,1,206.74,0.0
5904,3599,139,1,280.41,0.0
5905,3599,134,1,448.79,0.2
5906,3599,2,1,240.32,0.0
5907,3600,58,1,407.29,0.05
5908,3601,99,1,73.05,0.15
5909,3601,149,2,559.5,0.0
5910,3602,161,2,31.02,0.0
5911,3603,27,2,526.29,0.0
5912,3604,154,1,67.7,0.0
5913,3604,109,1,214.58,0.05
5914,3605,67,3,755.51,0.0
5915,3606,22,3,1492.69,0.0
5916,3607,34,2,542.89,0.0
5917,3608,32,2,856.17,0.1
5918,3608,128,1,367.46,0.15
5919,3608,60,1,228.38,0.05
5920,3609,26,2,597.08,0.0
5921,3610,19,1,344.43,0.1
5922,3610,46,1,1831.34,0.0
5923,3610,22,1,1492.69,0.0
5924,3611,112,1,71.21,0.0
5925,3611,29,1,2154.66,0.0
5926,3611,24,1,496.62,0.05
5927,3612,44,1,633.94,0.0
5928,3613,130,1,690.85,0.0
5929,3613,113,1,24.88,0.0
5930,3613,55,1,458.59,0.0
5931,3614,44,1,633.94,0.0
5932,3615,7,1,1203.99,0.05
5933,3616,24,2,496.62,0.2
5934,3617,10,1,496.76,0.05
5935,3618,171,1,41.81,0.05
5936,3618,135,1,635.25,0.0
5937,3619,14,1,281.59,0.05
5938,3619,31,1,1861.84,0.15
5939,3619,17,2,1330.67,0.0
5940,3619,61,2,188.28,0.0
5941,3620,158,2,28.13,0.0
5942,3620,90,2,92.0,0.0
5943,3621,25,1,900.0,0.0
5944,3622,106,1,347.14,0.05
5945,3622,37,1,2349.94,0.0
5946,3623,156,1,38.57,0.0
5947,3623,125,1,205.61,0.15
5948,3624,162,2,67.56,0.15
5949,3624,109,1,214.58,0.0
5950,3624,1,1,231.51,0.1
5951,3624,44,2,633.94,0.1
5952,3625,8,1,410.45,0.15
5953,3626,140,1,424.81,0.05
5954,3627,102,1,49.71,0.0
5955,3628,5,1,983.84,0.1
5956,3628,30,1,2294.13,0.0
5957,3629,39,1,730.27,0.0
5958,3629,43,1,1099.47,0.0
5959,3629,12,1,899.67,0.1
5960,3629,113,1,24.88,0.0
5961,3630,26,2,597.08,0.0
5962,3631,167,1,60.83,0.05
5963,3632,56,1,580.05,0.0
5964,3632,169,2,43.99,0.05
5965,3633,49,2,2052.49,0.1
5966,3634,3,1,744.38,0.05
5967,3634,10,1,496.76,0.2
5968,3635,61,1,188.28,0.05
5969,3635,22,1,1492.69,0.0
5970,3636,173,1,47.43,0.2
5971,3636,36,1,1805.42,0.0
5972,3637,35,1,482.46,0.0
5973,3638,160,1,54.58,0.2
5974,3638,40,1,1027.7,0.2
5975,3639,91,1,261.69,0.1
5976,3640,141,1,622.59,0.0
5977,3641,12,1,899.67,0.0
5978,3641,14,1,281.59,0.0
5979,3641,40,1,1027.7,0.0
5980,3641,146,2,78.96,0.1
5981,3642,12,1,899.67,0.05
5982,3643,113,2,24.88,0.05
5983,3643,27,1,526.29,0.15
5984,3644,33,1,1625.77,0.0
5985,3644,19,1,344.43,0.05
5986,3645,17,1,1330.67,0.0
5987,3646,14,1,281.59,0.0
5988,3646,20,1,1259.83,0.0
5989,3647,151,2,6.17,0.1
5990,3648,12,2,899.67,0.0
5991,3649,159,2,11.9,0.15
5992,3650,35,1,482.46,0.05
5993,3650,47,1,2343.1,0.0
5994,3650,120,1,444.02,0.0
5995,3650,32,1,856.17,0.1
5996,3651,24,1,496.62,0.0
5997,3652,15,2,1175.14,0.1
5998,3652,89,2,157.12,0.0
5999,3652,168,1,35.65,0.15
6000,3652,152,1,38.17,0.0
6001,3653,87,2,255.5,0.0
6002,3653,57,1,714.19,0.0
6003,3654,39,1,730.27,0.05
6004,3655,156,1,38.57,0.1
6005,3655,106,2,347.14,0.05
6006,3656,158,2,28.13,0.0
6007,3657,17,1,1330.67,0.0
6008,3657,109,1,214.58,0.0
6009,3657,143,1,624.59,0.0
6010,3658,125,2,205.61,0.0
6011,3659,149,2,559.5,0.05
6012,3660,143,1,624.59,0.0
6013,3661,2,3,240.32,0.0
6014,3662,166,1,58.4,0.0
6015,3662,155,1,28.84,0.0
6016,3662,157,1,70.72,0.05
6017,3662,30,1,2294.13,0.1
6018,3663,167,1,60.83,0.0
6019,3664,30,1,2294.13,0.0
6020,3665,42,2,926.35,0.0
6021,3666,146,1,78.96,0.0
6022,3667,52,1,947.35,0.1
6023,3668,144,1,623.37,0.0
6024,3669,173,1,47.43,0.0
6025,3669,45,1,1559.3,0.1
6026,3669,142,1,116.01,0.0
6027,3670,175,1,37.24,0.0
6028,3671,100,1,92.31,0.0
6029,3672,162,2,67.56,0.05
6030,3673,159,3,11.9,0.0
6031,3674,35,1,482.46,0.0
6032,3675,118,1,227.27,0.0
6033,3676,161,1,31.02,0.0
6034,3676,71,1,564.0,0.0
6035,3677,133,3,588.67,0.0
6036,3677,112,1,71.21,0.0
6037,3678,17,1,1330.67,0.0
6038,3678,2,1,240.32,0.0
6039,3679,147,1,462.52,0.1
6040,3679,47,1,2343.1,0.0
6041,3680,13,1,861.38,0.0
6042,3681,30,2,2294.13,0.0
6043,3682,157,1,70.72,0.05
6044,3682,84,2,292.46,0.1
6045,3683,162,2,67.56,0.0
6046,3683,109,1,214.58,0.0
6047,3683,1,1,231.51,0.0
6048,3684,130,1,690.85,0.15
6049,3685,136,1,639.35,0.1
6050,3685,121,1,434.1,0.0
6051,3686,137,1,641.9,0.05
6052,3686,117,2,331.2,0.0
6053,3686,6,1,580.13,0.1
6054,3686,11,1,475.41,0.05
6055,3687,1,3,231.51,0.0
6056,3687,35,1,482.46,0.05
6057,3688,141,1,622.59,0.2
6058,3688,30,1,2294.13,0.0
6059,3689,90,1,92.0,0.0
6060,3689,16,2,1438.96,0.05
6061,3690,161,1,31.02,0.0
6062,3691,136,1,639.35,0.2
6063,3692,7,1,1203.99,0.1
6064,3692,149,1,559.5,0.0
6065,3693,16,1,1438.96,0.05
6066,3694,127,1,389.57,0.0
6067,3695,2,1,240.32,0.05
6068,3695,168,1,35.65,0.0
6069,3696,52,1,947.35,0.0
6070,3697,166,1,58.4,0.0
6071,3698,91,1,261.69,0.0
6072,3698,66,1,862.88,0.0
6073,3699,27,1,526.29,0.2
6074,3699,68,1,345.57,0.0
6075,3700,105,1,432.62,0.1
6076,3700,154,2,67.7,0.0
6077,3700,35,2,482.46,0.0
6078,3701,128,1,367.46,0.0
6079,3702,47,1,2343.1,0.0
6080,3703,49,1,2052.49,0.2
6081,3704,120,1,444.02,0.0
6082,3704,122,1,25.6,0.05
6083,3705,46,3,1831.34,0.05
6084,3705,165,1,11.79,0.15
6085,3706,135,1,635.25,0.0
6086,3706,15,2,1175.14,0.1
6087,3707,33,2,1625.77,0.0
6088,3707,5,1,983.84,0.05
6089,3708,109,1,214.58,0.15
6090,3708,48,2,775.66,0.0
6091,3708,12,1,899.67,0.2
6092,3709,20,1,1259.83,0.0
6093,3710,71,1,564.0,0.0
6094,3711,104,1,276.16,0.0
6095,3711,12,2,899.67,0.1
6096,3712,173,1,47.43,0.0
6097,3713,23,1,282.23,0.0
6098,3714,44,1,633.94,0.0
6099,3714,31,1,1861.84,0.0
6100,3715,9,2,893.38,0.05
6101,3715,166,1,58.4,0.0
6102,3715,145,1,182.4,0.0
6103,3716,42,1,926.35,0.0
6104,3717,40,1,1027.7,0.05
6105,3718,170,1,27.31,0.15
6106,3719,43,1,1099.47,0.0
6107,3720,20,3,1259.83,0.1
6108,3720,7,1,1203.99,0.05
6109,3720,105,2,432.62,0.2
6110,3721,51,1,385.81,0.0
6111,3721,173,1,47.43,0.0
6112,3722,167,1,60.83,0.05
6113,3723,142,1,116.01,0.05
6114,3723,25,1,900.0,0.0
6115,3724,67,1,755.51,0.05
6116,3724,137,1,641.9,0.0
6117,3725,74,2,435.88,0.0
6118,3725,23,1,282.23,0.0
6119,3726,38,1,846.62,0.0
6120,3727,173,3,47.43,0.0
6121,3727,61,2,188.28,0.0
6122,3728,43,1,1099.47,0.0
6123,3728,24,1,496.62,0.05
6124,3728,23,1,282.23,0.0
6125,3729,155,2,28.84,0.0
6126,3729,29,1,2154.66,0.0
6127,3730,173,2,47.43,0.0
6128,3731,8,2,410.45,0.05
6129,3732,128,1,367.46,0.05
6130,3733,37,1,2349.94,0.05
6131,3733,102,2,49.71,0.05
6132,3733,2,1,240.32,0.0
6133,3734,122,1,25.6,0.0
6134,3734,113,1,24.88,0.05
6135,3735,32,1,856.17,0.15
6136,3736,168,1,35.65,0.1
6137,3736,11,2,475.41,0.1
6138,3737,10,2,496.76,0.0
6139,3737,128,1,367.46,0.0
6140,3738,64,2,262.34,0.0
6141,3739,74,1,435.88,0.0
6142,3740,7,1,1203.99,0.0
6143,3741,37,1,2349.94,0.0
6144,3742,92,1,113.95,0.0
6145,3742,28,2,784.32,0.15
6146,3743,35,1,482.46,0.0
6147,3744,44,1,633.94,0.05
6148,3744,106,1,347.14,0.0
6149,3745,12,2,899.67,0.1
6150,3746,160,1,54.58,0.05
6151,3746,134,1,448.79,0.1
6152,3746,21,1,543.57,0.05
6153,3747,118,1,227.27,0.0
6154,3748,75,1,548.76,0.05
6155,3748,131,1,602.2,0.2
6156,3749,55,1,458.59,0.2
6157,3750,158,1,28.13,0.0
6158,3751,142,1,116.01,0.05
6159,3751,136,1,639.35,0.0
6160,3752,84,1,292.46,0.0
6161,3753,111,1,287.93,0.1
6162,3753,144,1,623.37,0.05
6163,3754,39,1,730.27,0.0
6164,3755,15,1,1175.14,0.05
6165,3756,115,3,215.42,0.05
6166,3757,12,1,899.67,0.0
6167,3758,170,2,27.31,0.1
6168,3759,49,1,2052.49,0.15
6169,3759,71,2,564.0,0.0
6170,3760,101,2,303.31,0.0
6171,3761,3,1,744.38,0.0
6172,3762,21,1,543.57,0.1
6173,3763,153,2,58.82,0.1
6174,3763,157,1,70.72,0.15
6175,3763,6,1,580.13,0.15
6176,3764,82,2,159.8,0.0
6177,3765,170,1,27.31,0.05
6178,3766,75,1,548.76,0.0
6179,3767,15,1,1175.14,0.2
6180,3768,43,1,1099.47,0.0
6181,3768,168,3,35.65,0.15
6182,3769,94,1,206.74,0.0
6183,3770,19,3,344.43,0.0
6184,3771,90,2,92.0,0.0
6185,3771,13,1,861.38,0.2
6186,3771,82,1,159.8,0.0
6187,3772,7,3,1203.99,0.0
6188,3772,146,1,78.96,0.0
6189,3773,61,2,188.28,0.0
6190,3773,158,1,28.13,0.2
6191,3774,152,1,38.17,0.0
6192,3775,139,1,280.41,0.0
6193,3776,40,1,1027.7,0.0
6194,3776,106,1,347.14,0.15
6195,3776,98,1,218.62,0.2
6196,3776,114,1,233.3,0.2
6197,3777,82,2,159.8,0.0
6198,3777,113,1,24.88,0.0
6199,3777,9,2,893.38,0.0
6200,3778,108,1,387.83,0.0
6201,3779,5,1,983.84,0.0
6202,3780,155,1,28.84,0.1
6203,3780,29,1,2154.66,0.0
6204,3781,173,1,47.43,0.05
6205,3782,66,1,862.88,0.05
6206,3783,44,1,633.94,0.05
6207,3784,14,1,281.59,0.0
6208,3784,42,1,926.35,0.1
6209,3785,27,3,526.29,0.0
6210,3785,153,1,58.82,0.2
6211,3785,107,1,206.43,0.1
6212,3786,66,1,862.88,0.0
6213,3787,46,1,1831.34,0.0
6214,3788,158,1,28.13,0.0
6215,3789,165,1,11.79,0.0
6216,3790,37,1,2349.94,0.0
6217,3790,5,1,983.84,0.0
6218,3790,32,1,856.17,0.0
6219,3791,120,1,444.02,0.0
6220,3791,17,1,1330.67,0.0
6221,3792,5,1,983.84,0.1
6222,3793,110,1,301.79,0.05
6223,3794,53,1,656.09,0.0
6224,3795,21,3,543.57,0.1
6225,3796,175,1,37.24,0.0
6226,3796,37,1,2349.94,0.05
6227,3796,128,2,367.46,0.0
6228,3797,152,1,38.17,0.2
6229,3798,10,1,496.76,0.0
6230,3799,137,1,641.9,0.0
6231,3799,41,1,970.93,0.0
6232,3800,59,1,723.28,0.05
6233,3800,24,1,496.62,0.05
6234,3800,166,1,58.4,0.0
6235,3801,151,1,6.17,0.0
6236,3802,125,1,205.61,0.1
6237,3803,23,2,282.23,0.0
6238,3804,8,1,410.45,0.05
6239,3805,29,1,2154.66,0.05
6240,3806,115,1,215.42,0.0
6241,3806,155,1,28.84,0.05
6242,3807,132,3,684.44,0.0
6243,3808,27,2,526.29,0.0
6244,3809,70,1,554.43,0.1
6245,3810,139,1,280.41,0.0
6246,3810,134,3,448.79,0.2
6247,3811,53,2,656.09,0.05
6248,3811,13,1,861.38,0.0
6249,3811,110,3,301.79,0.0
6250,3811,168,1,35.65,0.0
6251,3812,82,1,159.8,0.2
6252,3812,10,1,496.76,0.1
6253,3812,99,1,73.05,0.0
6254,3813,142,1,116.01,0.0
6255,3814,154,1,67.7,0.0
6256,3815,25,1,900.0,0.0
6257,3815,16,1,1438.96,0.0
6258,3815,66,1,862.88,0.0
6259,3816,91,1,261.69,0.05
6260,3817,156,1,38.57,0.0
6261,3818,33,1,1625.77,0.1
6262,3818,31,1,1861.84,0.0
6263,3819,158,2,28.13,0.0
6264,3820,63,1,335.01,0.05
6265,3820,34,1,542.89,0.1
6266,3820,96,1,285.92,0.0
6267,3821,102,1,49.71,0.0
6268,3821,166,1,58.4,0.0
6269,3821,121,1,434.1,0.2
6270,3821,122,1,25.6,0.0
6271,3822,140,1,424.81,0.0
6272,3823,168,1,35.65,0.0
6273,3824,46,1,1831.34,0.1
6274,3825,104,1,276.16,0.0
6275,3826,91,1,261.69,0.05
6276,3827,143,1,624.59,0.0
6277,3827,156,1,38.57,0.0
6278,3828,157,1,70.72,0.0
6279,3828,4,1,560.23,0.0
6280,3828,87,3,255.5,0.0
6281,3828,135,1,635.25,0.0
6282,3829,17,1,1330.67,0.0
6283,3829,158,1,28.13,0.0
6284,3829,15,1,1175.14,0.05
6285,3830,5,2,983.84,0.0
6286,3831,107,1,206.43,0.2
6287,3832,13,1,861.38,0.0
6288,3832,170,1,27.31,0.1
6289,3832,51,1,385.81,0.0
6290,3832,167,2,60.83,0.05
6291,3833,107,1,206.43,0.05
6292,3833,138,2,569.79,0.2
6293,3833,157,1,70.72,0.1
6294,3834,32,2,856.17,0.0
6295,3834,9,2,893.38,0.1
6296,3835,41,1,970.93,0.05
6297,3836,3,1,744.38,0.0
6298,3837,174,2,64.3,0.0
6299,3837,82,1,159.8,0.0
6300,3838,1,2,231.51,0.0
6301,3838,149,3,559.5,0.15
6302,3839,21,1,543.57,0.0
6303,3839,157,1,70.72,0.15
6304,3840,106,1,347.14,0.1
6305,3840,110,1,301.79,0.0
6306,3841,6,1,580.13,0.0
6307,3842,133,1,588.67,0.1
6308,3843,175,2,37.24,0.0
6309,3844,169,1,43.99,0.05
6310,3844,42,2,926.35,0.0
6311,3844,167,1,60.83,0.0
6312,3844,14,1,281.59,0.0
6313,3845,27,1,526.29,0.0
6314,3845,43,1,1099.47,0.0
6315,3845,31,1,1861.84,0.1
6316,3846,21,1,543.57,0.0
6317,3847,43,1,1099.47,0.0
6318,3848,25,1,900.0,0.0
6319,3848,42,1,926.35,0.0
6320,3849,125,2,205.61,0.0
6321,3850,17,2,1330.67,0.1
6322,3850,88,1,46.08,0.2
6323,3850,41,2,970.93,0.0
6324,3850,167,1,60.83,0.0
6325,3851,148,1,174.44,0.0
6326,3852,32,2,856.17,0.0
6327,3853,45,2,1559.3,0.1
6328,3853,35,1,482.46,0.15
6329,3854,98,1,218.62,0.0
6330,3855,102,2,49.71,0.0
6331,3856,109,1,214.58,0.0
6332,3857,80,1,299.0,0.2
6333,3858,120,1,444.02,0.0
6334,3859,153,1,58.82,0.1
6335,3859,58,1,407.29,0.0
6336,3859,10,1,496.76,0.0
6337,3860,34,1,542.89,0.05
6338,3860,90,2,92.0,0.0
6339,3860,31,1,1861.84,0.0
6340,3861,34,1,542.89,0.1
6341,3862,134,1,448.79,0.0
6342,3863,107,1,206.43,0.05
6343,3864,124,2,394.12,0.05
6344,3864,33,1,1625.77,0.0
6345,3864,44,1,633.94,0.0
6346,3865,158,1,28.13,0.0
6347,3865,170,1,27.31,0.15
6348,3866,164,1,30.98,0.0
6349,3867,80,1,299.0,0.0
6350,3868,142,1,116.01,0.1
6351,3869,11,1,475.41,0.0
6352,3869,117,1,331.2,0.0
6353,3870,7,1,1203.99,0.0
6354,3870,35,1,482.46,0.0
6355,3871,87,2,255.5,0.0
6356,3871,105,1,432.62,0.05
6357,3871,14,2,281.59,0.0
