payment_id,order_id,amount,payment_date,payment_method,status
3266,3266,254.01,2025-05-31T03:14:49,card,completed
3267,3267,1170.99,2025-08-29T20:47:58,card,completed
3268,3268,691.53,2026-05-11T01:44:45,paypal,completed
3269,3269,1712.23,2025-08-31T11:01:47,bizum,completed
3270,3270,2275.44,2025-06-18T01:54:32,card,completed
3271,3271,2457.69,2025-10-17T06:29:28,bizum,refunded
3272,3272,2648.23,2025-08-12T01:37:41,card,refunded
3273,3273,495.47,2025-07-04T16:38:50,paypal,completed
3274,3274,1831.46,2026-02-11T02:39:23,card,completed
3275,3275,58.4,2026-04-19T23:19:01,card,completed
3276,3276,1949.87,2025-03-07T04:14:07,transfer,completed
3277,3277,480.64,2024-03-01T08:45:08,card,completed
3278,3278,3896.74,2024-06-13T08:18:53,card,completed
3279,3279,43.99,2025-11-05T05:09:28,card,completed
3280,3280,240.32,2025-10-09T15:23:42,card,completed
3281,3281,2052.49,2026-02-10T07:27:33,card,refunded
3282,3282,4434.41,2025-01-01T15:08:31,bizum,completed
3283,3283,588.67,2026-06-27T06:53:57,paypal,completed
3284,3284,11.9,2024-04-01T22:48:41,card,completed
3285,3285,854.69,2025-09-25T16:21:08,bizum,completed
3286,3286,5222.11,2025-03-08T02:34:03,card,completed
3287,3287,1085.78,2024-01-29T17:47:13,transfer,completed
3288,3288,424.81,2024-04-11T06:05:37,card,completed
3289,3289,463.76,2026-05-31T14:29:53,card,completed
3290,3290,349.71,2024-12-10T20:45:25,card,completed
3291,3291,107.94,2025-06-25T04:20:50,paypal,refunded
3292,3292,2201.18,2024-06-18T18:07:49,paypal,refunded
3293,3293,1867.77,2025-12-05T18:52:04,card,completed
3294,3294,901.53,2024-04-04T04:03:22,card,completed
3295,3295,2239.52,2025-06-06T03:02:38,paypal,refunded
3296,3296,1756.58,2025-08-08T15:52:20,transfer,completed
3297,3297,1151.17,2025-03-24T05:11:51,paypal,pending
3298,3298,2180.26,2025-07-22T18:20:10,card,refunded
3299,3299,925.04,2024-10-11T01:35:35,card,completed
3300,3300,31.02,2025-11-11T09:07:53,paypal,completed
3301,3301,1396.19,2025-10-07T23:27:08,card,completed
3302,3302,204.27,2026-05-05T10:37:27,card,completed
3303,3303,46.08,2025-04-06T22:50:10,card,pending
3304,3304,744.38,2026-05-11T23:57:26,card,completed
3305,3305,897.58,2024-03-03T08:56:54,paypal,completed
3306,3306,2787.52,2025-07-06T05:13:10,paypal,completed
3307,3307,3249.76,2024-07-04T02:22:16,bizum,completed
3308,3308,334.74,2025-10-18T00:38:08,card,refunded
3309,3309,950.82,2024-12-24T11:42:40,card,completed
3310,3310,1568.82,2025-10-29T03:46:44,card,completed
3311,3311,1278.03,2025-01-01T20:29:15,card,completed
3312,3312,734.76,2026-06-25T20:38:31,card,pending
3313,3313,47.22,2024-06-02T20:31:17,card,completed
3314,3314,437.24,2025-09-21T17:20:46,card,pending
3315,3315,116.01,2024-10-21T14:03:20,paypal,completed
3316,3316,994.69,2026-06-13T16:22:19,paypal,refunded
3317,3317,473.66,2026-05-22T17:51:38,paypal,completed
3318,3318,2488.15,2025-04-15T17:26:40,card,completed
3319,3319,57.68,2025-09-29T13:06:43,card,refunded
3320,3320,421.82,2025-02-21T06:20:52,card,completed
3321,3321,2349.94,2025-07-12T00:45:44,paypal,completed
3322,3322,602.2,2025-12-02T16:44:44,card,completed
3323,3323,1949.87,2024-05-29T19:42:55,card,completed
3324,3324,1728.06,2024-10-13T04:33:07,card,completed
3325,3325,41.81,2025-05-14T15:12:32,paypal,completed
3326,3326,1287.71,2024-01-15T16:09:41,paypal,refunded
3327,3327,3219.25,2026-05-15T13:14:12,paypal,refunded
3328,3328,277.84,2025-12-11T14:31:22,card,refunded
3329,3329,2405.01,2025-08-24T19:17:39,paypal,completed
3330,3330,46.08,2025-10-07T06:57:10,paypal,completed
3331,3331,844.77,2025-12-22T22:31:57,card,completed
3332,3332,2267.53,2025-03-28T14:51:44,card,completed
3333,3333,597.08,2026-01-07T14:18:08,card,completed
3334,3334,1203.99,2025-06-18T23:44:50,paypal,completed
3335,3335,1070.86,2024-03-10T22:42:15,card,completed
3336,3336,861.38,2024-12-07T12:17:40,card,completed
3337,3337,1032.78,2024-03-22T13:59:29,card,completed
3338,3338,5681.77,2025-12-31T16:07:42,card,completed
3339,3339,3104.13,2025-03-07T14:03:09,card,completed
3340,3340,30.98,2025-01-09T20:30:41,transfer,completed
3341,3341,2143.12,2025-11-19T07:12:07,card,completed
3342,3342,1669.01,2025-09-15T08:56:44,card,completed
3343,3343,846.62,2024-12-20T22:17:38,paypal,completed
3344,3344,1252.85,2026-03-29T01:17:07,bizum,completed
3345,3345,1310.11,2025-08-01T00:18:56,transfer,refunded
3346,3346,2587.22,2024-05-11T03:16:29,card,completed
3347,3347,4699.88,2025-06-24T05:28:59,card,completed
3348,3348,231.51,2025-12-27T02:24:13,card,completed
3349,3349,1931.17,2025-07-19T16:15:38,card,completed
3350,3350,601.31,2025-10-06T10:32:56,card,completed
3351,3351,3465.86,2025-06-06T05:32:05,card,completed
3352,3352,633.94,2026-01-18T22:30:40,paypal,completed
3353,3353,433.92,2024-08-18T22:53:22,bizum,completed
3354,3354,2701.54,2026-03-23T09:04:48,card,completed
3355,3355,964.85,2024-07-30T16:11:54,paypal,refunded
3356,3356,1579.58,2024-11-25T01:26:01,card,completed
3357,3357,1882.3,2025-12-13T17:21:45,card,completed
3358,3358,1561.94,2025-11-23T13:11:38,paypal,completed
3359,3359,2581.38,2025-04-19T20:49:21,bizum,completed
3360,3360,647.04,2025-08-16T20:38:09,transfer,completed
3361,3361,969.7,2024-05-29T13:28:12,paypal,completed
3362,3362,1329.58,2024-12-20T10:55:35,card,completed
3363,3363,184.0,2026-06-04T07:10:38,card,pending
3364,3364,1410.5,2026-01-10T03:01:28,paypal,completed
3365,3365,787.4,2026-06-01T22:38:28,card,completed
3366,3366,12.34,2025-06-28T09:12:03,paypal,completed
3367,3367,1927.75,2026-05-17T00:51:12,card,completed
3368,3368,755.51,2026-05-02T23:38:38,paypal,completed
3369,3369,588.67,2025-07-23T11:09:51,card,completed
3370,3370,220.54,2024-12-11T01:28:22,paypal,completed
3371,3371,113.95,2024-02-15T02:55:17,paypal,completed
3372,3372,805.51,2026-05-05T22:43:31,card,completed
3373,3373,1565.7,2025-01-01T11:01:16,card,refunded
3374,3374,1708.57,2026-03-13T14:08:27,paypal,completed
3375,3375,451.64,2026-02-09T13:39:30,bizum,completed
3376,3376,456.76,2025-11-28T15:27:21,card,completed
3377,3377,573.4,2025-01-11T04:49:06,card,completed
3378,3378,539.97,2026-04-18T07:01:24,card,completed
3379,3379,1291.3,2025-05-03T16:22:45,bizum,refunded
3380,3380,87.33,2024-11-26T11:36:01,paypal,completed
3381,3381,1286.93,2025-06-26T04:40:46,paypal,completed
3382,3382,302.72,2025-12-06T13:35:40,card,completed
3383,3383,248.61,2024-10-26T08:37:36,card,completed
3384,3384,264.87,2025-09-24T00:29:22,paypal,pending
3385,3385,1455.76,2025-08-28T22:28:51,transfer,completed
3386,3386,632.28,2026-03-21T16:46:33,card,refunded
3387,3387,3262.4,2025-01-20T04:26:27,bizum,completed
3388,3388,299.0,2026-03-07T02:57:17,card,completed
3389,3389,274.78,2025-09-03T00:08:23,card,completed
3390,3390,1559.3,2024-05-07T01:49:13,transfer,completed
3391,3391,275.57,2026-03-11T22:46:19,paypal,completed
3392,3392,2257.17,2025-11-27T07:11:00,transfer,completed
3393,3393,2448.57,2025-02-06T17:05:00,bizum,completed
3394,3394,43.99,2026-05-19T02:13:50,card,completed
3395,3395,861.38,2024-12-01T02:53:47,card,completed
3396,3396,569.79,2024-10-07T09:35:06,paypal,completed
3397,3397,985.87,2026-03-07T04:30:54,paypal,completed
3398,3398,1455.76,2026-06-28T11:42:07,paypal,completed
3399,3399,1481.33,2026-04-21T21:33:55,card,completed
3400,3400,150.62,2025-07-17T23:19:24,transfer,failed
3401,3401,314.24,2025-07-09T12:33:08,bizum,completed
3402,3402,1270.5,2025-03-21T09:09:46,paypal,completed
3403,3403,47.43,2024-11-02T02:17:09,paypal,completed
3404,3404,564.0,2024-06-02T22:34:04,paypal,completed
3405,3405,1214.07,2024-07-25T16:14:09,card,completed
3406,3406,543.57,2025-10-03T11:35:33,bizum,completed
3407,3407,83.62,2025-01-20T02:23:54,paypal,pending
3408,3408,2912.79,2025-03-09T11:37:00,transfer,completed
3409,3409,1999.48,2026-06-12T17:29:33,card,completed
3410,3410,1805.42,2024-10-25T17:48:25,paypal,completed
3411,3411,2804.62,2025-01-07T08:18:19,paypal,completed
3412,3412,985.69,2025-11-12T14:55:04,paypal,completed
3413,3413,714.7,2024-10-30T14:40:53,card,completed
3414,3414,53.11,2024-05-05T05:10:23,card,failed
3415,3415,597.08,2025-12-14T00:53:28,card,completed
3416,3416,2294.78,2025-02-28T23:01:02,card,completed
3417,3417,389.57,2025-09-12T00:30:28,card,completed
3418,3418,415.97,2025-07-05T21:35:17,card,completed
3419,3419,1550.48,2026-05-01T14:14:47,transfer,completed
3420,3420,340.41,2025-07-11T07:12:00,bizum,completed
3421,3421,437.24,2025-01-06T11:03:03,paypal,completed
3422,3422,11.9,2025-10-07T17:42:51,card,completed
3423,3423,489.21,2026-05-31T05:49:08,card,completed
3424,3424,60.83,2024-11-02T12:51:56,paypal,completed
3425,3425,53.11,2026-06-23T17:21:22,card,completed
3426,3426,784.32,2024-03-17T17:59:39,card,completed
3427,3427,216.31,2025-02-01T11:12:51,card,completed
3428,3428,28.84,2024-10-10T22:31:05,card,completed
3429,3429,3033.97,2024-05-20T04:42:44,card,completed
3430,3430,4104.49,2026-03-24T13:35:36,card,completed
3431,3431,1987.51,2026-01-16T02:17:53,transfer,completed
3432,3432,580.05,2025-08-14T08:57:38,paypal,refunded
3433,3433,914.88,2026-02-08T11:22:44,card,completed
3434,3434,113.95,2025-12-26T10:12:49,card,completed
3435,3435,274.08,2026-04-26T12:03:12,card,completed
3436,3436,70.72,2025-04-26T23:02:06,card,pending
3437,3437,526.71,2026-06-19T22:11:13,paypal,pending
3438,3438,407.29,2026-01-27T09:04:09,card,completed
3439,3439,5288.62,2024-04-29T00:42:22,card,completed
3440,3440,340.41,2025-03-13T05:24:05,card,completed
3441,3441,31.02,2025-07-03T19:16:07,card,completed
3442,3442,641.9,2024-09-20T09:41:06,transfer,completed
3443,3443,784.32,2026-05-25T07:02:00,paypal,completed
3444,3444,853.54,2024-12-12T02:08:56,bizum,completed
3445,3445,1102.38,2024-04-21T00:06:40,paypal,completed
3446,3446,242.72,2026-01-16T20:27:26,paypal,completed
3447,3447,58.4,2025-06-16T11:26:18,card,completed
3448,3448,954.61,2024-08-07T21:45:26,paypal,failed
3449,3449,1027.13,2025-08-10T02:12:18,bizum,completed
3450,3450,3959.18,2025-10-10T09:02:15,card,completed
3451,3451,508.01,2025-09-27T00:23:50,card,completed
3452,3452,1225.57,2025-09-05T10:46:50,card,completed
3453,3453,779.85,2026-03-21T15:20:36,transfer,completed
3454,3454,1786.76,2026-02-25T05:22:28,paypal,completed
3455,3455,1434.7,2026-06-13T20:12:59,transfer,completed
3456,3456,157.92,2024-10-25T11:26:08,card,completed
3457,3457,3425.7,2025-07-09T07:12:03,bizum,completed
3458,3458,926.35,2024-10-19T04:40:47,card,completed
3459,3459,623.37,2026-03-02T11:53:19,card,completed
3460,3460,1270.52,2026-04-16T13:25:42,card,refunded
3461,3461,340.41,2025-07-11T13:39:15,card,completed
3462,3462,2054.82,2025-12-01T22:53:49,card,pending
3463,3463,4877.31,2026-03-21T11:47:32,card,pending
3464,3464,1418.06,2024-09-06T11:53:29,paypal,completed
3465,3465,448.18,2026-06-11T20:35:36,transfer,completed
3466,3466,410.99,2025-08-02T04:48:04,paypal,completed
3467,3467,1438.96,2025-06-05T05:31:06,card,pending
3468,3468,3611.97,2024-06-17T05:56:54,card,completed
3469,3469,669.94,2026-06-12T12:18:43,card,pending
3470,3470,346.56,2024-09-14T12:30:32,paypal,completed
3471,3471,971.7,2026-02-18T02:15:46,paypal,completed
3472,3472,2064.72,2024-05-26T14:25:03,paypal,completed
3473,3473,1608.58,2025-06-27T07:32:45,card,completed
3474,3474,846.62,2024-01-04T09:29:37,card,completed
3475,3475,2557.81,2026-03-21T20:18:16,paypal,completed
3476,3476,899.67,2025-10-27T08:12:39,paypal,completed
3477,3477,49.71,2026-06-08T08:28:15,card,completed
3478,3478,1446.19,2025-06-11T11:45:29,card,completed
3479,3479,54.58,2025-02-13T00:42:03,bizum,completed
3480,3480,444.32,2024-06-01T15:06:26,card,completed
3481,3481,956.14,2024-10-07T21:28:09,paypal,completed
3482,3482,1551.32,2026-06-19T17:53:37,card,completed
3483,3483,689.85,2026-01-03T21:10:29,paypal,pending
3484,3484,1339.88,2026-06-17T05:58:39,card,completed
3485,3485,1999.36,2026-01-05T19:31:24,card,completed
3486,3486,631.88,2025-02-20T10:14:45,card,completed
3487,3487,2064.72,2025-07-12T18:36:02,card,completed
3488,3488,1726.7,2024-02-27T07:20:22,card,completed
3489,3489,4037.86,2024-10-11T09:28:43,card,completed
3490,3490,2154.66,2025-05-21T10:23:25,paypal,completed
3491,3491,1764.2,2025-01-20T23:43:01,card,completed
3492,3492,826.05,2025-09-06T04:06:10,card,completed
3493,3493,1562.67,2025-12-24T07:29:06,paypal,refunded
3494,3494,784.32,2025-04-25T20:45:38,paypal,completed
3495,3495,1559.3,2025-12-22T07:48:14,transfer,completed
3496,3496,2227.12,2025-10-02T23:35:12,paypal,refunded
3497,3497,1832.93,2024-12-07T18:36:30,card,completed
3498,3498,4039.61,2025-06-07T06:35:13,transfer,completed
3499,3499,2179.42,2025-07-31T14:08:50,card,completed
3500,3500,1242.47,2025-06-20T06:01:00,paypal,completed
3501,3501,38.57,2026-01-20T10:23:20,card,completed
3502,3502,494.94,2024-05-04T00:00:35,paypal,completed
3503,3503,1381.7,2025-01-20T01:49:17,transfer,refunded
3504,3504,413.48,2024-02-10T16:12:14,card,completed
3505,3505,439.87,2025-06-06T03:32:24,card,completed
3506,3506,1489.86,2026-06-21T06:56:46,bizum,completed
3507,3507,1036.61,2024-05-03T10:11:37,card,completed
3508,3508,521.32,2024-04-10T01:16:26,card,completed
3509,3509,24.58,2025-11-09T16:38:10,bizum,completed
3510,3510,92.0,2025-05-24T01:06:20,paypal,completed
3511,3511,855.0,2024-07-01T04:05:56,card,completed
3512,3512,3008.1,2024-12-24T08:32:56,paypal,completed
3513,3513,1259.83,2025-08-28T21:06:32,card,completed
3514,3514,27.31,2026-02-01T20:30:23,card,completed
3515,3515,2955.44,2025-02-24T05:34:52,card,completed
3516,3516,1463.19,2024-08-22T13:44:29,card,completed
3517,3517,1099.47,2024-07-14T16:57:20,card,completed
3518,3518,1602.37,2026-05-19T01:36:11,card,completed
3519,3519,559.5,2026-06-10T17:26:45,card,completed
3520,3520,964.92,2024-12-22T09:54:06,card,failed
3521,3521,3894.36,2026-05-08T16:18:38,card,completed
3522,3522,260.38,2025-08-28T20:30:21,card,refunded
3523,3523,2376.21,2024-04-18T17:47:12,card,completed
3524,3524,1035.66,2024-06-02T10:25:54,card,completed
3525,3525,1940.67,2026-04-20T13:22:22,paypal,refunded
3526,3526,936.2,2026-06-06T13:35:24,card,completed
3527,3527,49.64,2026-05-18T05:18:16,card,completed
3528,3528,848.71,2025-09-12T14:49:06,transfer,completed
3529,3529,263.21,2025-11-12T17:01:14,card,completed
3530,3530,274.08,2025-04-27T18:00:16,bizum,completed
3531,3531,580.13,2026-04-14T03:08:50,bizum,completed
3532,3532,220.54,2025-11-30T13:03:31,paypal,completed
3533,3533,67.7,2026-02-25T19:37:55,card,completed
3534,3534,1191.05,2025-12-17T22:45:28,paypal,completed
3535,3535,96.25,2024-01-11T19:40:06,transfer,completed
3536,3536,71.21,2025-04-27T07:29:36,paypal,completed
3537,3537,893.38,2024-03-29T04:04:24,card,completed
3538,3538,639.35,2025-08-17T03:46:47,card,completed
3539,3539,1703.3,2025-09-01T09:16:26,card,refunded
3540,3540,449.02,2024-07-24T08:15:24,card,completed
3541,3541,1428.59,2025-03-16T04:15:25,card,refunded
3542,3542,298.08,2024-02-24T13:35:32,card,completed
3543,3543,669.94,2024-10-17T23:55:00,card,completed
3544,3544,775.66,2025-06-12T14:51:17,paypal,failed
3545,3545,287.93,2024-06-08T23:19:07,card,completed
3546,3546,762.12,2024-11-05T06:51:24,card,completed
3547,3547,387.83,2026-02-16T05:15:20,paypal,pending
3548,3548,597.08,2025-10-08T14:47:10,card,completed
3549,3549,198.49,2025-02-21T03:30:59,paypal,completed
3550,3550,1460.32,2025-07-01T10:46:09,card,completed
3551,3551,539.71,2025-07-06T02:35:50,paypal,completed
3552,3552,1829.74,2026-04-15T04:19:51,paypal,completed
3553,3553,1817.32,2025-03-13T00:23:05,paypal,refunded
3554,3554,563.08,2024-05-11T14:07:02,card,completed
3555,3555,196.11,2026-05-10T15:36:07,transfer,completed
3556,3556,3318.5,2025-08-19T01:31:28,card,completed
3557,3557,36.26,2024-10-11T12:47:51,card,completed
3558,3558,2354.34,2026-05-23T17:14:35,paypal,refunded
3559,3559,955.35,2025-01-14T21:22:35,card,completed
3560,3560,3316.65,2024-04-01T13:50:03,card,completed
3561,3561,2245.29,2025-08-16T09:10:50,paypal,completed
3562,3562,775.66,2025-08-08T22:59:05,card,refunded
3563,3563,61.96,2024-07-15T13:49:47,paypal,refunded
3564,3564,2302.95,2025-11-16T01:15:01,paypal,completed
3565,3565,1576.21,2025-01-25T16:25:39,card,failed
3566,3566,24.88,2026-04-20T14:56:59,paypal,completed
3567,3567,1175.14,2024-08-22T04:40:27,card,completed
3568,3568,2577.97,2024-07-03T18:16:47,card,completed
3569,3569,1492.69,2024-11-23T20:34:22,card,completed
3570,3570,272.72,2024-03-26T19:30:10,paypal,completed
3571,3571,2294.13,2025-01-04T18:48:49,paypal,completed
3572,3572,721.61,2024-08-10T05:55:31,bizum,refunded
3573,3573,912.41,2025-02-10T21:53:10,card,completed
3574,3574,623.35,2024-12-22T05:38:09,card,refunded
3575,3575,2030.46,2026-06-07T17:33:15,card,completed
3576,3576,1648.21,2025-12-13T23:48:24,card,completed
3577,3577,598.0,2024-12-10T06:39:03,card,completed
3578,3578,83.62,2024-10-19T17:57:44,bizum,completed
3579,3579,1107.46,2026-01-26T04:13:36,card,completed
3580,3580,899.67,2024-06-05T04:48:21,card,completed
3581,3581,793.2,2026-06-16T13:21:00,paypal,completed
3582,3582,709.46,2026-06-17T13:24:32,card,completed
3583,3583,2054.39,2026-06-16T01:13:15,card,completed
3584,3584,543.57,2026-01-23T15:22:25,bizum,completed
3585,3585,218.62,2026-03-09T13:01:16,card,refunded
3586,3586,2681.14,2025-07-13T18:27:48,paypal,completed
3587,3587,1511.0,2025-08-01T05:53:53,card,completed
3588,3588,592.75,2025-10-22T07:09:17,paypal,completed
3589,3589,559.5,2024-08-22T19:52:34,card,refunded
3590,3590,58.4,2024-03-18T09:34:32,card,completed
3591,3591,2167.18,2025-04-06T21:11:39,card,completed
3592,3592,596.16,2025-03-02T08:27:21,card,completed
3593,3593,37.39,2024-12-10T04:51:00,bizum,completed
3594,3594,623.37,2026-02-02T18:34:32,card,refunded
3595,3595,2782.84,2024-09-04T19:05:55,paypal,completed
3596,3596,1082.45,2025-07-01T11:02:39,bizum,completed
3597,3597,157.92,2025-04-30T08:52:19,card,completed
3598,3598,1158.52,2025-07-07T17:17:07,transfer,pending
3599,3599,879.76,2025-08-07T03:36:22,paypal,completed
3600,3600,386.93,2025-11-21T22:49:46,paypal,completed
3601,3601,1181.09,2025-11-05T04:37:20,transfer,pending
3602,3602,62.04,2024-10-05T02:28:32,card,refunded
3603,3603,1052.58,2025-04-17T02:38:34,card,refunded
3604,3604,271.55,2025-05-21T15:03:19,card,completed
3605,3605,2266.53,2024-06-27T09:33:22,transfer,completed
3606,3606,4478.07,2025-01-02T11:40:06,card,completed
3607,3607,1085.78,2024-06-01T07:00:45,bizum,completed
3608,3608,2070.41,2025-12-20T08:10:54,card,completed
3609,3609,1194.16,2026-01-31T18:33:07,paypal,completed
3610,3610,3634.02,2026-03-06T08:47:12,paypal,completed
3611,3611,2697.66,2025-03-25T02:43:57,bizum,completed
3612,3612,633.94,2025-01-14T02:24:54,card,refunded
3613,3613,1174.32,2024-10-29T05:17:59,card,completed
3614,3614,633.94,2024-05-13T10:13:29,transfer,completed
3615,3615,1143.79,2024-11-10T19:29:21,bizum,completed
3616,3616,794.59,2025-01-17T17:45:35,card,completed
3617,3617,471.92,2024-01-23T20:23:44,paypal,completed
3618,3618,674.97,2025-05-11T03:18:45,card,completed
3619,3619,4887.97,2026-06-18T18:49:23,paypal,completed
3620,3620,240.26,2024-11-09T09:52:33,paypal,completed
3621,3621,900.0,2025-04-08T11:23:52,paypal,completed
3622,3622,2679.72,2024-08-07T12:41:20,card,completed
3623,3623,213.34,2025-07-27T12:11:48,card,completed
3624,3624,1678.88,2026-05-09T09:36:31,paypal,completed
3625,3625,348.88,2026-04-07T22:19:14,paypal,completed
3626,3626,403.57,2024-04-07T13:09:40,bizum,completed
3627,3627,49.71,2024-02-07T16:50:45,card,refunded
3628,3628,3179.59,2024-01-17T06:18:49,card,completed
3629,3629,2664.32,2026-03-29T10:36:42,card,completed
3630,3630,1194.16,2025-10-26T23:03:46,paypal,completed
3631,3631,57.79,2024-07-26T18:05:36,card,failed
3632,3632,663.63,2025-04-16T09:51:26,paypal,completed
3633,3633,3694.48,2025-04-11T05:19:41,card,completed
3634,3634,1104.57,2025-12-03T09:11:40,card,completed
3635,3635,1671.56,2025-04-13T00:07:08,bizum,completed
3636,3636,1843.36,2024-05-26T09:16:38,transfer,refunded
3637,3637,482.46,2025-05-19T10:05:18,card,completed
3638,3638,865.82,2024-08-07T09:40:25,card,completed
3639,3639,235.52,2025-12-14T22:52:07,bizum,pending
3640,3640,622.59,2024-04-20T03:56:06,card,completed
3641,3641,2351.09,2024-12-13T11:24:04,transfer,completed
3642,3642,854.69,2026-01-06T04:28:30,card,completed
3643,3643,494.62,2026-04-28T02:33:31,transfer,completed
3644,3644,1952.98,2024-03-18T09:46:21,paypal,refunded
3645,3645,1330.67,2024-02-26T03:29:28,card,completed
3646,3646,1541.42,2025-11-29T20:37:41,paypal,completed
3647,3647,11.11,2025-01-11T22:43:56,card,completed
3648,3648,1799.34,2025-01-10T15:38:55,card,pending
3649,3649,20.23,2025-01-08T08:01:33,card,refunded
3650,3650,4016.01,2025-06-25T09:42:41,paypal,refunded
3651,3651,496.62,2026-02-12T08:36:20,card,pending
3652,3652,2497.96,2024-01-01T20:09:35,card,completed
3653,3653,1225.19,2025-02-06T13:57:16,card,completed
3654,3654,693.76,2025-10-01T05:50:23,paypal,completed
3655,3655,694.28,2025-02-20T09:49:13,bizum,completed
3656,3656,56.26,2026-01-08T14:47:47,card,completed
3657,3657,2169.84,2024-02-08T16:43:48,card,completed
3658,3658,411.22,2024-05-30T08:01:20,paypal,completed
3659,3659,1063.05,2024-04-08T11:13:54,card,completed
3660,3660,624.59,2024-03-28T14:04:45,paypal,completed
3661,3661,720.96,2024-03-07T08:27:12,card,completed
3662,3662,2219.14,2025-02-14T16:10:13,card,refunded
3663,3663,60.83,2025-08-05T13:59:53,card,completed
3664,3664,2294.13,2025-11-25T09:53:35,card,completed
3665,3665,1852.7,2026-04-14T19:04:33,paypal,completed
3666,3666,78.96,2025-04-16T18:28:46,paypal,refunded
3667,3667,852.62,2024-02-07T13:34:44,card,completed
3668,3668,623.37,2025-01-20T13:45:01,paypal,refunded
3669,3669,1566.81,2024-08-26T14:42:33,card,refunded
3670,3670,37.24,2026-02-07T11:26:24,paypal,completed
3671,3671,92.31,2025-10-08T10:34:59,card,pending
3672,3672,128.36,2024-11-13T21:51:40,card,completed
3673,3673,35.7,2025-11-30T20:30:34,bizum,completed
3674,3674,482.46,2024-07-03T16:27:56,card,completed
3675,3675,227.27,2025-10-12T13:05:23,paypal,completed
3676,3676,595.02,2025-05-14T16:12:49,transfer,refunded
3677,3677,1837.22,2025-11-03T15:55:25,paypal,completed
3678,3678,1570.99,2026-03-09T13:20:50,paypal,completed
3679,3679,2759.37,2026-01-06T07:58:42,card,completed
3680,3680,861.38,2024-10-21T18:49:46,bizum,pending
3681,3681,4588.26,2026-04-26T07:07:32,card,completed
3682,3682,593.61,2024-09-02T08:19:20,transfer,refunded
3683,3683,581.21,2025-09-23T05:46:48,paypal,completed
3684,3684,587.22,2025-09-23T20:07:39,paypal,completed
3685,3685,1009.52,2024-06-17T09:17:22,card,completed
3686,3686,2245.96,2026-03-10T05:09:24,card,completed
3687,3687,1152.87,2024-12-08T14:54:29,card,completed
3688,3688,2792.2,2024-04-17T02:25:52,paypal,completed
3689,3689,2826.02,2025-07-02T20:50:53,paypal,refunded
3690,3690,31.02,2024-10-16T15:24:38,paypal,completed
3691,3691,511.48,2025-01-26T07:06:49,bizum,completed
3692,3692,1643.09,2024-08-09T06:30:26,bizum,completed
3693,3693,1367.01,2025-11-25T16:50:25,card,completed
3694,3694,389.57,2025-08-06T05:33:37,card,completed
3695,3695,263.95,2025-02-06T08:56:37,card,refunded
3696,3696,947.35,2025-10-25T09:54:55,transfer,completed
3697,3697,58.4,2025-07-17T02:04:11,card,completed
3698,3698,1124.57,2024-04-02T17:04:41,card,completed
3699,3699,766.6,2024-08-28T22:10:18,paypal,completed
3700,3700,1489.68,2025-10-19T10:10:05,paypal,completed
3701,3701,367.46,2025-05-06T04:00:01,bizum,refunded
3702,3702,2343.1,2026-01-20T01:32:20,card,pending
3703,3703,1641.99,2025-05-13T04:56:53,bizum,completed
3704,3704,468.34,2025-09-10T16:46:34,card,completed
3705,3705,5229.34,2024-01-26T17:50:19,transfer,refunded
3706,3706,2750.5,2026-01-18T19:42:51,card,completed
3707,3707,4186.19,2025-06-15T23:34:09,transfer,completed
3708,3708,2453.45,2024-04-19T14:45:10,bizum,completed
3709,3709,1259.83,2025-10-30T14:50:35,paypal,completed
3710,3710,564.0,2026-04-05T01:19:33,paypal,completed
3711,3711,1895.57,2026-04-12T10:51:57,bizum,completed
3712,3712,47.43,2024-07-13T13:41:15,card,completed
3713,3713,282.23,2025-09-11T17:44:21,card,completed
3714,3714,2495.78,2024-04-07T15:51:26,transfer,completed
3715,3715,1938.22,2025-12-26T05:05:29,paypal,completed
3716,3716,926.35,2025-01-05T00:35:46,transfer,completed
3717,3717,976.31,2026-06-16T14:32:09,paypal,completed
3718,3718,23.21,2026-06-12T07:27:09,paypal,completed
3719,3719,1099.47,2024-01-31T01:52:10,card,completed
3720,3720,5237.52,2026-01-31T05:17:55,card,completed
3721,3721,433.24,2024-08-02T12:45:47,paypal,completed
3722,3722,57.79,2026-02-28T15:46:44,card,completed
3723,3723,1010.21,2024-10-12T18:39:42,card,completed
3724,3724,1359.63,2024-10-30T17:27:23,bizum,completed
3725,3725,1153.99,2025-09-07T11:17:57,paypal,completed
3726,3726,846.62,2026-03-04T05:18:48,card,completed
3727,3727,518.85,2025-07-01T18:33:02,card,pending
3728,3728,1853.49,2024-02-21T18:58:20,card,completed
3729,3729,2212.34,2025-08-01T16:19:27,bizum,completed
3730,3730,94.86,2025-10-15T12:37:52,paypal,completed
3731,3731,779.85,2024-08-02T18:49:23,card,pending
3732,3732,349.09,2024-08-04T15:57:41,card,completed
3733,3733,2567.21,2024-08-14T18:42:47,bizum,completed
3734,3734,49.24,2026-06-24T20:37:12,paypal,completed
3735,3735,727.74,2025-11-30T13:45:35,card,completed
3736,3736,887.82,2025-08-15T23:07:37,card,refunded
3737,3737,1360.98,2024-12-25T07:08:53,card,completed
3738,3738,524.68,2024-06-09T14:21:34,bizum,completed
3739,3739,435.88,2024-01-10T00:26:27,paypal,pending
